Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_cassandra_table_memtable_columns_count_average;azure_cassandra_table_memtable_columns_count_count;azure_cassandra_table_memtable_columns_count_maximum;azure_cassandra_table_memtable_columns_count_minimum;azure_cassandra_table_memtable_columns_count_total,Total number of columns present in the memtable.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_memtable_off_heap_size_average;azure_cassandra_table_memtable_off_heap_size_count;azure_cassandra_table_memtable_off_heap_size_maximum;azure_cassandra_table_memtable_off_heap_size_minimum;azure_cassandra_table_memtable_off_heap_size_total,"Total amount of data stored in the memtable that resides off-heap, including column related overhead and partitions overwritten.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_memtable_on_heap_size_average;azure_cassandra_table_memtable_on_heap_size_count;azure_cassandra_table_memtable_on_heap_size_maximum;azure_cassandra_table_memtable_on_heap_size_minimum;azure_cassandra_table_memtable_on_heap_size_total,"Total amount of data stored in the memtable that resides on-heap, including column related overhead and partitions overwritten.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_memtable_switch_count_average;azure_cassandra_table_memtable_switch_count_count;azure_cassandra_table_memtable_switch_count_maximum;azure_cassandra_table_memtable_switch_count_minimum;azure_cassandra_table_memtable_switch_count_total,Number of times flush has resulted in the memtable being switched out.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_min_partition_size_average;azure_cassandra_table_min_partition_size_count;azure_cassandra_table_min_partition_size_maximum;azure_cassandra_table_min_partition_size_minimum;azure_cassandra_table_min_partition_size_total,Size of the smallest compacted partition (in bytes).,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,minimum
azure_cassandra_table_pending_compactions_average;azure_cassandra_table_pending_compactions_count;azure_cassandra_table_pending_compactions_maximum;azure_cassandra_table_pending_compactions_minimum;azure_cassandra_table_pending_compactions_total,Estimate of number of pending compactions for this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_pending_compactions2_average;azure_cassandra_table_pending_compactions2_count;azure_cassandra_table_pending_compactions2_maximum;azure_cassandra_table_pending_compactions2_minimum;azure_cassandra_table_pending_compactions2_total,Estimate of number of pending compactions for this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_pending_flushes_average;azure_cassandra_table_pending_flushes_count;azure_cassandra_table_pending_flushes_maximum;azure_cassandra_table_pending_flushes_minimum;azure_cassandra_table_pending_flushes_total,Estimated number of flush tasks pending for this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_pending_flushes2_average;azure_cassandra_table_pending_flushes2_count;azure_cassandra_table_pending_flushes2_maximum;azure_cassandra_table_pending_flushes2_minimum;azure_cassandra_table_pending_flushes2_total,Estimated number of flush tasks pending for this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_percent_repaired_average;azure_cassandra_table_percent_repaired_count;azure_cassandra_table_percent_repaired_maximum;azure_cassandra_table_percent_repaired_minimum;azure_cassandra_table_percent_repaired_total,Percent of table data that is repaired on disk.,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_range_latency_average;azure_cassandra_table_range_latency_count;azure_cassandra_table_range_latency_maximum;azure_cassandra_table_range_latency_minimum;azure_cassandra_table_range_latency_total,Average local range scan latency for this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_range_latency_p99_average;azure_cassandra_table_range_latency_p99_count;azure_cassandra_table_range_latency_p99_maximum;azure_cassandra_table_range_latency_p99_minimum;azure_cassandra_table_range_latency_p99_total,p99 Local range scan latency for this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_read_latency_average;azure_cassandra_table_read_latency_count;azure_cassandra_table_read_latency_maximum;azure_cassandra_table_read_latency_minimum;azure_cassandra_table_read_latency_total,Average local read latency for this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_read_latency_p99_average;azure_cassandra_table_read_latency_p99_count;azure_cassandra_table_read_latency_p99_maximum;azure_cassandra_table_read_latency_p99_minimum;azure_cassandra_table_read_latency_p99_total,p99 Local read latency for this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_row_cache_hit_average;azure_cassandra_table_row_cache_hit_count;azure_cassandra_table_row_cache_hit_maximum;azure_cassandra_table_row_cache_hit_minimum;azure_cassandra_table_row_cache_hit_total,Number of table row cache hits.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_row_cache_hit_out_of_range_average;azure_cassandra_table_row_cache_hit_out_of_range_count;azure_cassandra_table_row_cache_hit_out_of_range_maximum;azure_cassandra_table_row_cache_hit_out_of_range_minimum;azure_cassandra_table_row_cache_hit_out_of_range_total,"Number of table row cache hits that do not satisfy the query filter, thus went to disk.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_row_cache_miss_average;azure_cassandra_table_row_cache_miss_count;azure_cassandra_table_row_cache_miss_maximum;azure_cassandra_table_row_cache_miss_minimum;azure_cassandra_table_row_cache_miss_total,Number of table row cache misses.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_speculative_retries_average;azure_cassandra_table_speculative_retries_count;azure_cassandra_table_speculative_retries_maximum;azure_cassandra_table_speculative_retries_minimum;azure_cassandra_table_speculative_retries_total,Number of times speculative retries were sent for this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_sstables_per_read_histogram_average;azure_cassandra_table_sstables_per_read_histogram_count;azure_cassandra_table_sstables_per_read_histogram_maximum;azure_cassandra_table_sstables_per_read_histogram_minimum;azure_cassandra_table_sstables_per_read_histogram_total,"Average number of sstable data files accessed per single partition read. SSTables skipped due to Bloom Filters, min-max key or partition index lookup are not taken into account.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_sstables_per_read_histogram_p99_average;azure_cassandra_table_sstables_per_read_histogram_p99_count;azure_cassandra_table_sstables_per_read_histogram_p99_maximum;azure_cassandra_table_sstables_per_read_histogram_p99_minimum;azure_cassandra_table_sstables_per_read_histogram_p99_total,"p99 Number of sstable data files accessed per single partition read. SSTables skipped due to Bloom Filters, min-max key or partition index lookup are not taken into account.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_tombstone_scanned_histogram_average;azure_cassandra_table_tombstone_scanned_histogram_count;azure_cassandra_table_tombstone_scanned_histogram_maximum;azure_cassandra_table_tombstone_scanned_histogram_minimum;azure_cassandra_table_tombstone_scanned_histogram_total,Average tombstones scanned in queries on this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_tombstone_scanned_histogram_p99_average;azure_cassandra_table_tombstone_scanned_histogram_p99_count;azure_cassandra_table_tombstone_scanned_histogram_p99_maximum;azure_cassandra_table_tombstone_scanned_histogram_p99_minimum;azure_cassandra_table_tombstone_scanned_histogram_p99_total,p99 Tombstones scanned in queries on this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_total_disk_space_used_average;azure_cassandra_table_total_disk_space_used_count;azure_cassandra_table_total_disk_space_used_maximum;azure_cassandra_table_total_disk_space_used_minimum;azure_cassandra_table_total_disk_space_used_total,"Total disk space used by SSTables belonging to this table, including obsolete ones waiting to be GC'd.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_total_disk_space_used2_average;azure_cassandra_table_total_disk_space_used2_count;azure_cassandra_table_total_disk_space_used2_maximum;azure_cassandra_table_total_disk_space_used2_minimum;azure_cassandra_table_total_disk_space_used2_total,"Total disk space used by SSTables belonging to this table, including obsolete ones waiting to be GC'd.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_view_lock_acquire_time_average;azure_cassandra_table_view_lock_acquire_time_count;azure_cassandra_table_view_lock_acquire_time_maximum;azure_cassandra_table_view_lock_acquire_time_minimum;azure_cassandra_table_view_lock_acquire_time_total,Average time taken acquiring a partition lock for materialized view updates on this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_view_lock_acquire_time_p99_average;azure_cassandra_table_view_lock_acquire_time_p99_count;azure_cassandra_table_view_lock_acquire_time_p99_maximum;azure_cassandra_table_view_lock_acquire_time_p99_minimum;azure_cassandra_table_view_lock_acquire_time_p99_total,p99 Time taken acquiring a partition lock for materialized view updates on this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_view_read_time_average;azure_cassandra_table_view_read_time_count;azure_cassandra_table_view_read_time_maximum;azure_cassandra_table_view_read_time_minimum;azure_cassandra_table_view_read_time_total,Average time taken during the local read of a materialized view update.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_view_read_time_p99_average;azure_cassandra_table_view_read_time_p99_count;azure_cassandra_table_view_read_time_p99_maximum;azure_cassandra_table_view_read_time_p99_minimum;azure_cassandra_table_view_read_time_p99_total,p99 Time taken during the local read of a materialized view update.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_waiting_on_free_memtable_space_average;azure_cassandra_table_waiting_on_free_memtable_space_count;azure_cassandra_table_waiting_on_free_memtable_space_maximum;azure_cassandra_table_waiting_on_free_memtable_space_minimum;azure_cassandra_table_waiting_on_free_memtable_space_total,"Average time spent waiting for free memtable space, either on- or off-heap.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_waiting_on_free_memtable_space_p99_average;azure_cassandra_table_waiting_on_free_memtable_space_p99_count;azure_cassandra_table_waiting_on_free_memtable_space_p99_maximum;azure_cassandra_table_waiting_on_free_memtable_space_p99_minimum;azure_cassandra_table_waiting_on_free_memtable_space_p99_total,"p99 Time spent waiting for free memtable space, either on- or off-heap.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_write_latency_average;azure_cassandra_table_write_latency_count;azure_cassandra_table_write_latency_maximum;azure_cassandra_table_write_latency_minimum;azure_cassandra_table_write_latency_total,Average local write latency for this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_write_latency_p99_average;azure_cassandra_table_write_latency_p99_count;azure_cassandra_table_write_latency_p99_maximum;azure_cassandra_table_write_latency_p99_minimum;azure_cassandra_table_write_latency_p99_total,p99 Local write latency for this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_thread_pools_active_tasks_average;azure_cassandra_thread_pools_active_tasks_count;azure_cassandra_thread_pools_active_tasks_maximum;azure_cassandra_thread_pools_active_tasks_minimum;azure_cassandra_thread_pools_active_tasks_total,Number of tasks being actively worked on by this pool.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_pool_name;metadata_pool_type,total
azure_cassandra_thread_pools_currently_blocked_tasks_average;azure_cassandra_thread_pools_currently_blocked_tasks_count;azure_cassandra_thread_pools_currently_blocked_tasks_maximum;azure_cassandra_thread_pools_currently_blocked_tasks_minimum;azure_cassandra_thread_pools_currently_blocked_tasks_total,Number of tasks that are currently blocked due to queue saturation but on retry will become unblocked.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_pool_name;metadata_pool_type,total
azure_cassandra_thread_pools_currently_blocked_tasks2_average;azure_cassandra_thread_pools_currently_blocked_tasks2_count;azure_cassandra_thread_pools_currently_blocked_tasks2_maximum;azure_cassandra_thread_pools_currently_blocked_tasks2_minimum;azure_cassandra_thread_pools_currently_blocked_tasks2_total,Number of tasks that are currently blocked due to queue saturation but on retry will become unblocked.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_pool_name;metadata_pool_type,total
azure_cassandra_thread_pools_max_pool_size_average;azure_cassandra_thread_pools_max_pool_size_count;azure_cassandra_thread_pools_max_pool_size_maximum;azure_cassandra_thread_pools_max_pool_size_minimum;azure_cassandra_thread_pools_max_pool_size_total,The maximum number of threads in this pool.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_pool_name;metadata_pool_type,maximum
azure_cassandra_thread_pools_pending_tasks_average;azure_cassandra_thread_pools_pending_tasks_count;azure_cassandra_thread_pools_pending_tasks_maximum;azure_cassandra_thread_pools_pending_tasks_minimum;azure_cassandra_thread_pools_pending_tasks_total,Number of queued tasks queued up on this pool.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_pool_name;metadata_pool_type,total
azure_cassandra_thread_pools_total_blocked_tasks_average;azure_cassandra_thread_pools_total_blocked_tasks_count;azure_cassandra_thread_pools_total_blocked_tasks_maximum;azure_cassandra_thread_pools_total_blocked_tasks_minimum;azure_cassandra_thread_pools_total_blocked_tasks_total,Number of tasks that were blocked due to queue saturation.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_pool_name;metadata_pool_type,total
azure_cpu_average;azure_cpu_count;azure_cpu_maximum;azure_cpu_minimum;azure_cpu_total,CPU active usage rate,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_clusterresourcename;metadata_datacenterresourcename;metadata_address;metadata_kind;metadata_cpu,average
azure_disk_utilization_average;azure_disk_utilization_count;azure_disk_utilization_maximum;azure_disk_utilization_minimum;azure_disk_utilization_total,Disk utilization rate,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_clusterresourcename;metadata_datacenterresourcename;metadata_address,average
azure_diskio_merged_reads_average;azure_diskio_merged_reads_count;azure_diskio_merged_reads_maximum;azure_diskio_merged_reads_minimum;azure_diskio_merged_reads_total,disk I/O merged reads,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_clusterresourcename;metadata_datacenterresourcename;metadata_address;metadata_kind,total
azure_diskio_merged_writes_average;azure_diskio_merged_writes_count;azure_diskio_merged_writes_maximum;azure_diskio_merged_writes_minimum;azure_diskio_merged_writes_total,disk I/O merged writes,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_clusterresourcename;metadata_datacenterresourcename;metadata_address;metadata_kind,total
azure_diskio_read_bytes_average;azure_diskio_read_bytes_count;azure_diskio_read_bytes_maximum;azure_diskio_read_bytes_minimum;azure_diskio_read_bytes_total,disk I/O read bytes,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_clusterresourcename;metadata_datacenterresourcename;metadata_address;metadata_kind,total
azure_diskio_read_time_average;azure_diskio_read_time_count;azure_diskio_read_time_maximum;azure_diskio_read_time_minimum;azure_diskio_read_time_total,disk I/O read time (milliseconds),MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_clusterresourcename;metadata_datacenterresourcename;metadata_address;metadata_kind,total
azure_diskio_reads_average;azure_diskio_reads_count;azure_diskio_reads_maximum;azure_diskio_reads_minimum;azure_diskio_reads_total,disk I/O read counts,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_clusterresourcename;metadata_datacenterresourcename;metadata_address;metadata_kind,total
azure_diskio_write_bytes_average;azure_diskio_write_bytes_count;azure_diskio_write_bytes_maximum;azure_diskio_write_bytes_minimum;azure_diskio_write_bytes_total,disk I/O write bytes,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_clusterresourcename;metadata_datacenterresourcename;metadata_address;metadata_kind,total
azure_diskio_write_time_average;azure_diskio_write_time_count;azure_diskio_write_time_maximum;azure_diskio_write_time_minimum;azure_diskio_write_time_total,disk I/O write time (milliseconds),MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_clusterresourcename;metadata_datacenterresourcename;metadata_address;metadata_kind,total
azure_diskio_writes_average;azure_diskio_writes_count;azure_diskio_writes_maximum;azure_diskio_writes_minimum;azure_diskio_writes_total,disk I/O write counts,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_clusterresourcename;metadata_datacenterresourcename;metadata_address;metadata_kind,total
azure_ethtool_rx_bytes_average;azure_ethtool_rx_bytes_count;azure_ethtool_rx_bytes_maximum;azure_ethtool_rx_bytes_minimum;azure_ethtool_rx_bytes_total,network received bytes,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_clusterresourcename;metadata_datacenterresourcename;metadata_address;metadata_kind,total
azure_ethtool_rx_packets_average;azure_ethtool_rx_packets_count;azure_ethtool_rx_packets_maximum;azure_ethtool_rx_packets_minimum;azure_ethtool_rx_packets_total,network received packets,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_clusterresourcename;metadata_datacenterresourcename;metadata_address;metadata_kind,total
azure_ethtool_tx_bytes_average;azure_ethtool_tx_bytes_count;azure_ethtool_tx_bytes_maximum;azure_ethtool_tx_bytes_minimum;azure_ethtool_tx_bytes_total,network transmitted bytes,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_clusterresourcename;metadata_datacenterresourcename;metadata_address;metadata_kind,total
azure_ethtool_tx_packets_average;azure_ethtool_tx_packets_count;azure_ethtool_tx_packets_maximum;azure_ethtool_tx_packets_minimum;azure_ethtool_tx_packets_total,network transmitted packets,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_clusterresourcename;metadata_datacenterresourcename;metadata_address;metadata_kind,total
azure_percent_mem_average;azure_percent_mem_count;azure_percent_mem_maximum;azure_percent_mem_minimum;azure_percent_mem_total,Memory utilization rate,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_clusterresourcename;metadata_datacenterresourcename;metadata_address,average
